gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1713764011,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS371155174,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Longview (formerly Vantreight) Farms bulb fields,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.607407,-123.40421,,,,,,,2016-01-23,23,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS371155174,,,,CC_BY_4_0,,obsr296937,,,2024-01-24T20:30:36.541Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713743045,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS371164549,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Longview (formerly Vantreight) Farms bulb fields,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.607407,-123.40421,,,,,,,2016-01-23,23,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS371164549,,,,CC_BY_4_0,,obsr634403,,,2024-01-24T21:33:34.080Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713502822,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS370739299,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2016-02-03,3,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS370739299,,,,CC_BY_4_0,,obsr38830,,,2024-01-24T21:56:52.442Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713345323,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370572393,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-02-02,2,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370572393,,,,CC_BY_4_0,,obsr611284,,,2024-01-24T20:30:35.099Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713250104,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370408223,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370408223,,,,CC_BY_4_0,,obsr504107,,,2024-01-24T20:30:34.960Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713249131,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370408271,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370408271,,,,CC_BY_4_0,,obsr270545,,,2024-01-24T20:30:34.840Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713212577,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370373982,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island--Shannon Rd & Dyke,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.21051,-123.19211,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370373982,,,,CC_BY_4_0,,obsr113983,,,2024-01-24T20:30:34.800Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713209371,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370374270,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370374270,,,,CC_BY_4_0,,obsr297722,,,2024-01-24T20:30:34.818Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713166158,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370328652,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island--Ferguson Rd,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.206646,-123.17543,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370328652,,,,CC_BY_4_0,,obsr300103,,,2024-01-24T21:35:29.072Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713139589,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370419723,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370419723,,,,CC_BY_4_0,,obsr504107,,,2024-01-24T21:12:09.174Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713088732,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370149740,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370149740,,,,CC_BY_4_0,,obsr229325,,,2024-01-24T20:30:34.451Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713083189,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370147326,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370147326,,,,CC_BY_4_0,,obsr508131,,,2024-01-24T21:11:14.065Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713062739,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370168819,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--72nd St. Turf Farm,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.07859,-123.02404,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370168819,,,,CC_BY_4_0,,obsr649611,,,2024-01-24T21:33:10.650Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713062564,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370168734,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island (general),British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.20626,-123.18586,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370168734,,,,CC_BY_4_0,,obsr649611,,,2024-01-24T21:11:04.781Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713056950,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370163122,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island (general),British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.20626,-123.18586,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370163122,,,,CC_BY_4_0,,obsr294737,,,2024-01-24T21:33:16.976Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713056586,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370162365,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--72nd St. Turf Farm,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.07859,-123.02404,,,,,,,2016-01-31,31,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370162365,,,,CC_BY_4_0,,obsr294737,,,2024-01-24T21:33:10.646Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1713003037,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS370224979,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-02-01,1,2,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS370224979,,,,CC_BY_4_0,,obsr277578,,,2024-01-24T21:11:07.777Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712836730,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369686917,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2016-01-30,30,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369686917,,,,CC_BY_4_0,,obsr575645,,,2024-01-24T20:30:33.769Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712640469,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369605533,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island (general),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.20626,-123.18586,,,,,,,2016-01-29,29,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369605533,,,,CC_BY_4_0,,obsr23008,,,2024-01-24T21:34:17.185Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712532396,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369425857,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2016-01-28,28,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369425857,,,,CC_BY_4_0,,obsr546049,,,2024-01-24T20:30:33.328Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712497393,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS369412459,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Salmon Arm Bay (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.709747,-119.28043,,,,,,,2016-01-28,28,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS369412459,,,,CC_BY_4_0,,obsr30089,,,2024-01-24T21:34:46.123Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712454534,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369351611,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-28,28,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369351611,,,,CC_BY_4_0,,obsr197748,,,2024-01-24T21:12:06.766Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712367633,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369197925,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-27,27,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369197925,,,,CC_BY_4_0,,obsr133217,,,2024-01-24T21:12:20.236Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712365096,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS369199410,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-27,27,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS369199410,,,,CC_BY_4_0,,obsr532237,,,2024-01-24T20:30:32.994Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712244684,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS369003502,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Salmon Arm Bay (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.709747,-119.28043,,,,,,,2016-01-26,26,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS369003502,,,,CC_BY_4_0,,obsr30089,,,2024-01-24T21:11:31.824Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712134025,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS368998658,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,2016-01-25,25,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS368998658,,,,CC_BY_4_0,,obsr109670,,,2024-01-24T20:30:32.682Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712110646,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368799918,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island Outer Pond,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.219166,-123.21167,,,,,,,2016-01-25,25,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368799918,,,,CC_BY_4_0,,obsr540084,,,2024-01-24T21:11:26.233Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712026185,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368473681,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Prince George--Pineview,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.85125,-122.632225,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368473681,,,,CC_BY_4_0,,obsr628079,,,2024-01-24T20:30:31.913Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1712025775,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368480065,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368480065,,,,CC_BY_4_0,,obsr427359,,,2024-01-24T21:33:34.739Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711992134,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368558475,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nanaimo River Estuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1346,-123.8947,,,,,,,2016-01-23,23,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368558475,,,,CC_BY_4_0,,obsr330760,,,2024-01-24T20:30:31.986Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711990985,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368555901,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Prince George Airport & Blackburn area,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.889572,-122.671455,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368555901,,,,CC_BY_4_0,,obsr108963,,,2024-01-24T21:11:04.446Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711978737,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368559650,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Prince George Airport & Blackburn area,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.889572,-122.671455,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368559650,,,,CC_BY_4_0,,obsr575408,,,2024-01-24T21:11:45.627Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711939846,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368515633,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368515633,,,,CC_BY_4_0,,obsr496855,,,2024-01-24T20:30:31.964Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711884791,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS368274190,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-23,23,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS368274190,,,,CC_BY_4_0,,obsr263645,,,2024-01-24T21:11:25.916Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711777357,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS368463724,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2016-01-24,24,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS368463724,,,,CC_BY_4_0,,obsr56743,,,2024-01-24T20:30:31.780Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711595863,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS367943741,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island (general),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.20626,-123.18586,,,,,,,2016-01-22,22,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS367943741,,,,CC_BY_4_0,,obsr263645,,,2024-01-24T21:12:50.282Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711547975,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS367924714,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2016-01-22,22,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS367924714,,,,CC_BY_4_0,,obsr546049,,,2024-01-24T20:30:31.307Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
1711500933,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS367776848,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Prince George Airport & Blackburn area,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.889572,-122.671455,,,,,,,2016-01-09,9,1,2016,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS367776848,,,,CC_BY_4_0,,obsr108963,,,2024-01-24T21:33:23.028Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
